,cohens_d
348,-5.16349917000877
349,-5.78685681256213
350,-3.5056267860766632
351,-2.499885807558739
352,-5.0024732067914925
353,-3.3443511337554512
354,-4.222138636644569
355,-3.7289526754085904
356,-2.8135844385149413
357,-3.9472144587231384
358,-5.398646466265348
359,-4.154163624423922
360,-4.331892366264537
361,-3.927536738081636
362,-4.80530211774952
363,-1.221031942989091
364,-3.845097666397115
365,-5.4664807617655535
366,-5.418289772012433
367,-4.7967692132327056
368,-2.337660549655617
369,-2.7320905552921455
370,-4.701652188900418
371,-3.494910049365616
372,-3.382293713896115
373,-3.491434200500804
374,-2.3995598418060657
375,-4.402383896799422
376,-4.125306259511961
377,-4.549041570494929
378,-4.969286468655295
379,0.5657033356657217
380,-2.909056472296406
381,-4.926241997582415
382,-4.594085715216548
383,-3.902416156083596
384,-1.861237721967863
385,-5.383406237353376
386,-3.8313747512543035
387,-2.314453562527462
388,-3.7370860012277465
389,-3.877609082960609
390,-3.0938616351015242
391,-3.8636328298976004
392,0.47365852407459175
393,-4.184724760927416
394,-4.1645928339116125
395,-3.224928410755186
396,-3.4374231433463676
397,-5.745580872839872
398,-5.542977140604379
399,-3.407945552288464
400,-0.2251384473924039
401,-1.5511858652289199
402,-4.4801648690817935
403,-3.597608048074441
404,-2.7923272584586862
405,-3.9913392627038338
406,-2.5467919608005998
407,-0.47167818498692565
408,-4.0278429521125725
409,-3.4300327752264232
410,-4.333182605725097
411,-3.2101514231633583
412,-4.69506668724825
413,-1.2456735484411317
414,-3.2628446006531813
415,-3.651552643903884
416,-2.7788155309330467
417,-3.573489720628505
418,-3.758754585811095
419,-4.036200575262452
420,-4.567004623575809
421,-3.7197653876530836
422,-4.760366610640126
423,-4.141082734863573
424,-3.27101256616915
425,-2.1751702266802013
426,-4.215431531499663
427,-4.1609087113826435
428,-2.3287569089928644
429,-5.361557211761736
430,-4.159659530345917
431,-3.0012327293023513
432,-2.777146464848355
433,-3.7459985402623612
434,-4.130516842671073
435,-4.372670645390013
436,-3.32268620188556
437,-2.464802070600488
438,-4.349586323089469
439,-4.595877609297257
